@relation tweets-sentimientos-consistentes-español
@attribute 'tweetid' numeric
@attribute 'user' string
@attribute 'content' string
@attribute 'date' date
@attribute 'lang' { 'es', 'unknown'}
@attribute 'value' { 'O', 'E', 'P', 'n+', 'p+', 'N'}
@attribute 'type' { 'AGREEMENT', 'DISAGREEMENT'}
@data
157519928474337280,'_Rubalcaba_','#RbcbenValencia: "El compromiso es lo que me trajo a la política", y agradece su lucha contra la corrupción a Ángel Luna','2012-01-12T18:50:52',es,'P','AGREEMENT'
157520055360434176,'AlexdelaIglesia','Oye, que @JoseMotatv está despierto. Es importante que ocurra ANTES de que metan el AVE en las cocheras.','2012-01-12T18:51:22',es,'O','AGREEMENT'
157521387462983680,'David_Busta','“@elmerengonbcn: @David_Busta La jefa manda”COMO LO SABES!!! ???','2012-01-12T18:56:40',es,'O','AGREEMENT'
157523860445609984,'_Rubalcaba_','#RbcbenValencia "No preguntaré a nadie donde milita, si es mayor, jóven o si lleva tiempo militando, preguntaré si tiene ideas para mejorar"','2012-01-12T19:06:29',es,'P','AGREEMENT'
157525311511203841,'carlos__alsina','Chacón sobre los derechos de la mujer: "Con Zapatero hemos dado más pasos que nunca en la historia de la Humanidad".','2012-01-12T19:12:15',es,'p+','AGREEMENT'
157530638461845505,'Lissavetzky_M','Ana Botella traiciona a los madrileños al abandonar la reivindicación de una mejor financiación municipal. #Madrid http://t.co/Kh12Tcg4','2012-01-12T19:33:25',es,'n+','AGREEMENT'
157531003466940416,'SSantiagosegura','@AlexdelaIglesia Parece que tenga un hierro en la cabeza...','2012-01-12T19:34:52',es,'N','AGREEMENT'
157545679697362944,'PaulaVazquezTV','A puntito de entrar en #TheHole viva @AlexODogherty http://t.co/rAFTqths','2012-01-12T20:33:13',es,'P','AGREEMENT'
157547027373359104,'AlejandroSanz','RT @maycrespo: disculpame @AlejandroSanz ya se que me rt pero se hace fuerza bss AYUDEMOS A HAITI (cont) http://t.co/oHaaHTgI','2012-01-12T20:38:33',es,'p+','AGREEMENT'
157548868521832449,'AlejandroSanz','Jajaja. Ya Se nota?. Ojala.. Yo voy a hacerlo con toda la pasion del mundo pero luego vosotr@s (cont) http://t.co/M3fue4nU','2012-01-12T20:45:52',es,'p+','AGREEMENT'
157549424938192896,'AlejandroSanz','Pues para finales de 2012 creo, pero os irE dando pequeños regalillos.. Jejeje. Y ya no puedo (cont) http://t.co/N7IdRDHh','2012-01-12T20:48:04',es,'P','AGREEMENT'
157550218521477120,'AlejandroSanz','RT @UNICEFORG: @AlejandroSanz ayudanos a difundir que un mundo sin psoriasis es posible la cura la (cont) http://t.co/YGEjBJMR','2012-01-12T20:51:13',es,'P','AGREEMENT'
157552143790911489,'antoniosanz','Adiós al maestro de humanidad: http://t.co/A37enFkr vía @diariodejerez','2012-01-12T20:58:52',es,'n+','AGREEMENT'
157554541909381120,'AlejandroSanz','Ya vereis que si. Eso lo lleva Rocio.. Pero estoy seguro. Un besito RT @AmoresDeSanz: (cont) http://t.co/CVNNQyNg','2012-01-12T21:08:24',es,'p+','AGREEMENT'
157555904177381376,'AlejandroSanz','Bueno lo dicho, a fundir en un perfume menta y canela.','2012-01-12T21:13:49',es,'O','AGREEMENT'
157572554754768896,'morenobarber','El soldado Bradley Manning se enfrentará al consejo de guerra  http://t.co/Uh2Y5tgv via @el_pais','2012-01-12T22:19:59',es,'n+','AGREEMENT'
157579184665931776,'MACEMUOR','Toma! compravotos“@AdrianaRey83: Portada mañana @gaceta_es "Griñán regaló 54 millones a UGT y CCOO el mismo día en q convocó las elecciones"','2012-01-12T22:46:19',es,'n+','AGREEMENT'
157579429495848960,'LosadaPescador','“@TelediarioInter: Top Secret: El #PSOE de Andalucía despilfarra otros 90 millones de euros en subvenciones. http://t.co/aiWHNXRJ”','2012-01-12T22:47:18',es,'n+','AGREEMENT'
157600372876259328,'Federicoquevedo','@mjguemes Q tal estas tu?','2012-01-13T00:10:31',es,'O','AGREEMENT'
157602577817673728,'mariviromero','Pues a mi me ha encantado #Sherlock','2012-01-13T00:19:17',es,'p+','AGREEMENT'
157604171263119360,'jesusmarana','Indigna que Gobiernos UE no exijan cambio estatuto BCE para prestar directamente a Estados. Paro disparado y casino financiero a tope.','2012-01-13T00:25:37',es,'n+','AGREEMENT'
157609547471654913,'Buenafuente','Que bien me lo he pasado esta noche en el espectáculo/ Que bé mho he passat!!!. Gràcies/ Gracias  #terratpack','2012-01-13T00:46:59',es,'p+','AGREEMENT'
157627521955921920,'AlejandroSanz','Ojala te guste. Un beso. RT @thesevencluod: Vamos el décimo intento de Ke el Hermoso (cont) http://t.co/Ts7lw8K0','2012-01-13T01:58:24',es,'P','AGREEMENT'
157667843016622080,'paurubio','RT @FabyCorrea: @kismeofheartalw yeihhhh y se rumora que en el #CarnavaldeVeracru2012 estará la #chicadorada @PauRubio !!! sera ??','2012-01-13T04:38:37',es,'O','AGREEMENT'
157699634578468865,'paurubio','RT @Blank_isabel: @paurubio me encanta tu avatar!!! Se ve que es hermoso tu gordo!!! :)','2012-01-13T06:44:57',es,'p+','AGREEMENT'
157700892227936256,'anabelenroy_tve','Hoy conoceremos datos definitivos de 2011 del padrón municipal. Datos provisionales INE:en España hay casi un 1% más de mujeres q de hombres','2012-01-13T06:49:57',es,'O','AGREEMENT'
157718914388865024,'anabelenroy_tve','Portada ABC http://t.co/xvr80y0V ...','2012-01-13T08:01:34',es,'O','AGREEMENT'
157719613789057026,'anabelenroy_tve','Portada La Razón http://t.co/yPT13N9v ...','2012-01-13T08:04:20',es,'O','AGREEMENT'
157731619170549761,'Lissavetzky_M','De cómo Ana Botella se convirtió en Delegada de Rajoy en Madrid http://t.co/tJ4nllkI','2012-01-13T08:52:03',es,'O','AGREEMENT'
157751265412128769,'sanchezcastejon','Creéis que hay o no choque de trenes entre Montoro y de Guindos? sus distintas posiciones sobre control cuentas regionales apuntan a que si','2012-01-13T10:10:07',es,'N','AGREEMENT'
157752461493407744,'mariviromero','. @DiputacionMLG desbloquea obras por valor de 760.000 euros http://t.co/gf6890FZ @eliasbendodo','2012-01-13T10:14:52',es,'p+','AGREEMENT'
157753759567577088,'mariviromero','#FF RT @Manuel_Son_Goku: #FF para una chica buena persona muy malagueña del sur y además del @PPopular como es @mariviromero. Kissess!!','2012-01-13T10:20:01',es,'p+','AGREEMENT'
157755851992612864,'iescolar','Rajoy pide ayuda a la UE. ¿Para los españoles? ¿Para evitar los recortes? No. Para la banca http://t.co/7t8oRLse','2012-01-13T10:28:20',es,'n+','AGREEMENT'
157756304558014465,'anabelenroy_tve','Nuevas imágenes del proceso eruptivo de ElHierro en la web IGN http://t.co/aok75AMN http://t.co/qCKXXRLo','2012-01-13T10:30:08',es,'O','AGREEMENT'
157757069204787200,'cayo_lara','En pleno de convalidación decreto d recortes, dejamos propuestas: Pleno monográfico sobre empleo, mesa para nuevo modelo productivo...','2012-01-13T10:33:10',es,'p+','AGREEMENT'
157758083458793472,'carlosecue','Montoro, a los consejeros del PP: "El Gobierno no va a dejar que ninguna comunidad haga default (suspensión de pagos)". http://t.co/kYdy4O6Y','2012-01-13T10:37:12',es,'P','AGREEMENT'
157759649049878528,'alfonsomerlos','Pero estamos convencidos d q @ToniCanto1 no querrá contribuir a ningún expolio y devolverá 130.000 euros al contribuyente valenciano. Seguro','2012-01-13T10:43:26',es,'n+','AGREEMENT'
157760866756984832,'garcia_abadillo','El martes, 17 de enero, sale a la calle mi primera novela: La trampa. Espero que os guste. Aquí tenéis la portada. http://t.co/WXxdIDaL','2012-01-13T10:48:17',es,'p+','AGREEMENT'
157765608111480832,'cucagamarra','En la reunión de la Red de Ciudades Inteligentes que hoy se celebra en Logroño http://t.co/G97s1cpC','2012-01-13T11:07:06',es,'O','AGREEMENT'
157767343718666240,'ElenaFernandez8','Facebook nos permitirá escuchar música con nuestros amigos http://t.co/EtVzwBo7','2012-01-13T11:14:00',es,'P','AGREEMENT'
157775134856445952,'sanchezcastejon','“@javiersolana: La transicion avanza!Myanmar frees dozens of political prisoners: http://t.co/69AqWhu1 #FT”','2012-01-13T11:44:58',es,'P','AGREEMENT'
157779671596019712,'PaulaVazquezTV','Otra vez haciendo la maleta !!!! #cosasquemegustanhacer','2012-01-13T12:02:59',es,'O','AGREEMENT'
157788250461839360,'mariviromero','RT @FdoFrances: @mariviromero : El CAC Málaga lidera Ranking de Museos con Mayor Influencia en Redes Sociales  http://t.co/i9yHIX0O','2012-01-13T12:37:05',es,'p+','AGREEMENT'
157797593555025920,'SerranoAlfonso','Ya tengo mis tickets para LA SONRISA DE JULIA en CONCIERTO. http://t.co/znBUsF4k #socialticketing','2012-01-13T13:14:12',es,'O','AGREEMENT'
157799186161614848,'PepeGrinan','En Granada #masdigital:igualdad de oportunidades en el acceso a las nuevas tecnologías','2012-01-13T13:20:32',es,'p+','AGREEMENT'
157799419721433088,'anabcrubiales','La sentencia del caso Marta del Castillo es una VERGÜENZA #INDIGNADOSporsenteciaMarta','2012-01-13T13:21:28',es,'n+','AGREEMENT'
157805809370279938,'carlos__alsina','La parte en la que rechaza condenar por "daño a la integridad moral" (callarse dónde está el cadáver) me parece la más endeble.','2012-01-13T13:46:51',es,'n+','AGREEMENT'
157808917232091136,'mgilguerrero','Paso a tutear desde @gacetadirecto','2012-01-13T13:59:12',es,'O','AGREEMENT'
157812412358209536,'PabloAIglesias','El Gobierno recuerda a sindicatos y empresarios que "el lunes acaba el plazo" para alcanzar un acuerdo en la reforma laboral @servimedia','2012-01-13T14:13:05',es,'N','AGREEMENT'
157813875251744768,'maria_rey','La Vicepresidenta dice que se cambiarán las leyes para reforzar la seguridad de los menores y no valora sentencia #martadelcastillo','2012-01-13T14:18:54',es,'O','DISAGREEMENT'
157815756183191552,'PabloAIglesias','El Gobierno define el apoyo de CiU a sus recortes como "el inicio de una deseable colaboración" durante la legislatura @servimedia','2012-01-13T14:26:23',es,'P','AGREEMENT'
157829425034039296,'mariviromero','Mucho RT @vacp5: #Elcambioandaluz : urgente y muy necesario http://t.co/C0SC1wKT vía @mariviromero','2012-01-13T15:20:41',es,'N','AGREEMENT'
157833187232464897,'Enric_Hernandez','He apoyado la petición Pongamos fin al limbo de los Centros de Internamiento de Extranjeros - http://t.co/JmHwe52d','2012-01-13T15:35:38',es,'p+','AGREEMENT'
157833205918089216,'mariviromero','La obra Yo, el heredero inaugura la temporada de teatro del Auditorio de la @DiputacionMLG http://t.co/mekhQ2p1','2012-01-13T15:35:43',es,'P','AGREEMENT'
157833320833613824,'mariviromero','Arenas: "Bajo ningún concepto Rajoy está vinculado por el 25M" http://t.co/Jpg1hDn3','2012-01-13T15:36:10',es,'P','AGREEMENT'
157834539962597377,'DiegoForlan7','Terminando de comer con @sneijder101010 y su mujer @yolanthecabau en el Hotel Bulgari. Just finished eating at the Bulgari Hotel.','2012-01-13T15:41:01',es,'O','AGREEMENT'
157836666948681729,'PaulaVazquezTV','Toda mi admiración!!!“@PrimitalBros: @PaulaVazquezTV con un público como Vd. da gusto salir al escenario. Un beso #losmayordomosdeTheHole”','2012-01-13T15:49:28',es,'p+','AGREEMENT'
157840975845269504,'PaulaVazquezTV','Ya estoy sentada en el vuelo , Holanda me espera!','2012-01-13T16:06:35',es,'P','AGREEMENT'
157851591658049537,'periodistas21','A la cola por las autonómicas RT @pedroj_ramirez Ya era hora. El Gobierno cambiará la ley para facilitar privatización http://t.co/hJJGhf2Z','2012-01-13T16:48:46',es,'n+','AGREEMENT'
157851946923991040,'Federicoquevedo','Alguien pedía esto esta mañana y ahí va; Dixie Chicks con James Taylor:  http://t.co/OmamGjAI vía @youtube','2012-01-13T16:50:11',es,'O','AGREEMENT'
157853973477474304,'Carles5puyol','@cesc4official ooooohhhhh moc moc. Ritaaaa ritaaaaaaaaaa...','2012-01-13T16:58:14',es,'N','AGREEMENT'
157854056302395394,'Buenafuente','ja, ja!!! “@arturamonart: @Buenafuente ¡Te ha quedado una auténtica obra de arte!”','2012-01-13T16:58:34',es,'p+','AGREEMENT'
157861565725540353,'sanchezcastejon','la canción Prayers For Rain de The Cure http://t.co/FmYz0IcS','2012-01-13T17:28:24',es,'O','AGREEMENT'
157863302108680192,'mariviromero','Acaba de llegar a #elcambioandaluz el Ministro de Hacienda y Administración Publica, Cristóbal Montoro http://t.co/jVzEJt2s','2012-01-13T17:35:20',es,'O','AGREEMENT'
157865713133043713,'germanyanke','Ah, y un #FF para @sgueina que es como la Circe de Homero: "divina entre las diosas"','2012-01-13T17:44:53',es,'p+','AGREEMENT'
157867429337370624,'lazaroelmundo','Esta noche, a @24horas_rne, con mis amigos @JMPazosRoyo, Peridis e Iñigo Alfonso','2012-01-13T17:51:42',es,'O','AGREEMENT'
157875057635491841,'mariviromero','El Alcalde de Córdoba @nietoppcordoba interviene en #elcambioandaluz http://t.co/XoDxwCk8','2012-01-13T18:22:02',es,'O','AGREEMENT'
157883310427746304,'Albert_Rivera','Los mossos tienen buenos asesores: si quieres conseguir que Mas y Puig no te recorte sueldo y material haz huelga hablando en castellano...','2012-01-13T18:54:49',es,'N','AGREEMENT'
157884386757443584,'AlejandroSanz','Se llama "sombra y luz" me alegra que te guste RT @monsherrygirl: @AlejandroSanz  como se (cont) http://t.co/7H79Q6zw','2012-01-13T18:59:05',es,'p+','AGREEMENT'
157884463836180481,'mariviromero','Ahora comienza #elcambioandaluz de los jóvenes #conectaconelcambio ;-)) @nnggandalucia ;-)) http://t.co/C1tJ6B30','2012-01-13T18:59:24',es,'p+','AGREEMENT'
157886442679435265,'AlejandroSanz','Jajaja.. Que chalao. RT @PARTISAN0: @AlejandroSanz te gusta el coche último modelo que me acabo de (cont) http://t.co/rYvY5zyO','2012-01-13T19:07:15',es,'P','AGREEMENT'
157896013292634113,'AlejandroSanz','RT @REGALAMPANA: @AlejandroSanz por favor retwitea, apoyoamartadelcastillo.','2012-01-13T19:45:17',es,'O','AGREEMENT'
157898064693174273,'SSantiagosegura','Pedazo de musical#muyrecomendable#inclusoparanosabineros http://t.co/LwVSyTCB','2012-01-13T19:53:27',es,'p+','AGREEMENT'
157900169608839168,'ristomejide','“@earcos: @ristomejide tus libros deberían estar para Kindle...” @editorialespasa','2012-01-13T20:01:48',es,'P','AGREEMENT'
157909700548112385,'mariviromero','Comunicación política y redes sociales #elcambioandaluz @jotacarmona_es Evolución, Comunicación, Revolución http://t.co/MZU0wNtq','2012-01-13T20:39:41',es,'O','AGREEMENT'
157910938731823105,'mariviromero',';-)) RT @JuandeVi: Con @mariviromero @mariafrances en el encuentro sobre comunicación política y redes sociales por @jotacarmona_es','2012-01-13T20:44:36',es,'O','AGREEMENT'
157911168302845952,'XabiAlonso','Buscamos cobrador del Frac, para que Iker Casillas pague sus deudas a los compañeros. Gracias.','2012-01-13T20:45:31',es,'n+','AGREEMENT'
157912241398755328,'javiersolana','Malas noticias para zona Euro','2012-01-13T20:49:46',es,'N','AGREEMENT'
157917026126540801,'BelenEstebanM','Me parece muy injusto la sentencia del juicio de marta del castillo','2012-01-13T21:08:47',es,'n+','AGREEMENT'
157918490823626752,'AlexdelaIglesia','“@Ghostface1993: La chispa de la vida es una cinta emocionante, seria y espectacular, todo el mundo debería verla por que es ÚNICA. gracias!','2012-01-13T21:14:36',es,'p+','AGREEMENT'
157921458092376067,'AlexdelaIglesia','Amigos, gracias por la increíble acogida. Da gusto hablar directamente con vosotros. #twitteradicto','2012-01-13T21:26:24',es,'p+','AGREEMENT'
157925043316342784,'mariviromero','Mucho RT @jcebreros20: @mariviromero urge #cambioandaluz ya esta bien','2012-01-13T21:40:39',es,'N','AGREEMENT'
157925107820539904,'Albert_Rivera','Toda mi solidaridad con la familia d Marta del Castillo.Hoy ha sido un día duro para la mayoría de ciudadanos,impotentes ante la sentencia','2012-01-13T21:40:54',es,'N','AGREEMENT'
157928153308856320,'sanchezcastejon','pero si me acabo de comprar el 2!! “@BloombergNews: BREAKING: Apple iPad 3 production is said to have started this month $AAPL”','2012-01-13T21:53:00',es,'O','AGREEMENT'
157933895805964288,'sanchezcastejon','RT por una buena causa: #campañaparaquealmudenasigaentwitter @Almudenafc @Noelia_posse @Adrian_Grande :)))','2012-01-13T22:15:49',es,'p+','AGREEMENT'
157939338758463488,'David_Busta','Noche del viernes, casita,familia y película que mas se puede pedir...un abrazo a todos!!!:-)','2012-01-13T22:37:27',es,'p+','AGREEMENT'
157947605672923136,'MACEMUOR','Indignante la sentencia y todos los acontecimientos en torno al caso #MartadelCastillo La justicia NO ES IGUAL para todos.#cadenaperpetuaYA','2012-01-13T23:10:18',es,'n+','AGREEMENT'
157976450543271936,'Crisgallar','El lunes toma posesión la nueva abogada general del Estado y otros altos cargos en el Ministerio de Justicia http://t.co/4u6n5AOU','2012-01-14T01:04:55',es,'O','AGREEMENT'
157984373910679552,'SSantiagosegura','Si, era Audrey.Me encanta... http://t.co/77jb1vUb','2012-01-14T01:36:25',es,'p+','AGREEMENT'
158110001779572736,'javiercasqueiro','"No son maneras", post sobre cómo se está comportando cara al público el Gobierno Rajoy, Soraya y los demás ministros. ...','2012-01-14T09:55:36',es,'n+','AGREEMENT'
158110802962944000,'CarmeChaparro','La buena noticia del día: se acaba d firmar el mayor contrato de España en el exterior: la construcción del AVE a La Meca (6.700 mill.euros)','2012-01-14T09:58:47',es,'p+','AGREEMENT'
158117834562613248,'mariviromero','Vamos ! Hoy @marianorajoy con #elcambioandaluz (@ El Cambio Andaluz w/ @milamorr) [pic]: http://t.co/QTHfdmWu','2012-01-14T10:26:44',es,'O','AGREEMENT'
158122178376777728,'carlosecue','Rajoy viaja en AVE para dar su primer discurso publico, en un mitin en Málaga. Un gesto: no va en el avión de presidente, sino en tren.','2012-01-14T10:43:59',es,'P','AGREEMENT'
158133675706425344,'riverakiko','Con mi amigo @kataly91 direccion lanzarote!!!!! http://t.co/GyTGk6zB','2012-01-14T11:29:41',es,'P','AGREEMENT'
158133714122047488,'AlexdelaIglesia','Recomiendo la copia digital, excelente proyección del Capitol.','2012-01-14T11:29:50',es,'p+','AGREEMENT'
158136700885934082,'AlexdelaIglesia','¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa ? Historias del día por @natamateo','2012-01-14T11:41:42',es,'P','AGREEMENT'
158143516361502722,'_Rubalcaba_','#RbcbenAlmería "l@s socialistas españoles debemos mucho a l@s socialistas andaluces, claves en la construcción del @PSOE moderno"','2012-01-14T12:08:47',es,'p+','AGREEMENT'
